,Gene,Paralog,Perc_ID,ko_length,paralog_length
521,Fgfr2,Flt4,16.5811,2960898,43476.0
522,Fgfr2,Pdgfra,19.1001,2960898,45923.0
523,Fgfr2,Ephb1,17.6829,2960898,432565.0
524,Fgfr2,Epha5,17.1154,2960898,362621.0
525,Fgfr2,Ror2,17.5847,2960898,176812.0
526,Fgfr2,Ror1,17.9296,2960898,348974.0
527,Fgfr2,Ret,20.7175,2960898,45973.0
528,Fgfr2,Tie1,17.6367,2960898,18870.0
529,Fgfr2,Ryk,22.3906,2960898,73388.0
530,Fgfr2,Ntrk3,19.0972,2960898,562053.0
531,Fgfr2,Musk,19.5969,2960898,88343.0
532,Fgfr2,Ephb4,15.7631,2960898,28560.0
533,Fgfr2,Ntrk2,20.5847,2960898,327401.0
534,Fgfr2,Ephb3,16.717,2960898,18550.0
535,Fgfr2,Epha1,15.8649,2960898,14781.0
536,Fgfr2,Insr,13.8484,2960898,157556.0
537,Fgfr2,Ros1,7.94872,2960898,149523.0
538,Fgfr2,Flt1,17.3293,2960898,164407.0
539,Fgfr2,Tek,17.3642,2960898,135687.0
540,Fgfr2,Ddr1,16.1361,2960898,23054.0
541,Fgfr2,Csf1r,20.9826,2960898,31551.0
542,Fgfr2,Epha2,16.7861,2960898,28144.0
543,Fgfr2,Ddr2,18.3841,2960898,138455.0
544,Fgfr2,Ntrk1,20.5257,2960898,16918.0
545,Fgfr2,Fgfr1,70.7083,2960898,62064.0
546,Fgfr2,Lmtk2,7.81781,2960898,87768.0
547,Fgfr2,Pdgfrb,18.5857,2960898,39911.0
548,Fgfr2,Fgfr3,64.3391,2960898,15394.0
549,Fgfr2,Insrr,13.6923,2960898,19150.0
550,Fgfr2,Alk,10.4257,2960898,735655.0
551,Fgfr2,Mst1r,12.6996,2960898,13510.0
552,Fgfr2,Mertk,19.5171,2960898,103938.0
553,Fgfr2,Fgfr4,57.0713,2960898,16119.0
554,Fgfr2,Ephb6,15.4832,2960898,15027.0
555,Fgfr2,Tyro3,21.5909,2960898,20371.0
556,Fgfr2,Epha3,18.0894,2960898,320641.0
557,Fgfr2,Axl,22.8604,2960898,31432.0
558,Fgfr2,Epha6,14.5133,2960898,952048.0
559,Fgfr2,Ephb2,16.92,2960898,188449.0
560,Fgfr2,Ltk,16.5541,2960898,9111.0
561,Fgfr2,Erbb4,13.5321,2960898,1075873.0
562,Fgfr2,Igf1r,14.317,2960898,280841.0
563,Fgfr2,Flt3,18.2,2960898,69748.0
564,Fgfr2,Erbb2,13.8535,2960898,25246.0
565,Fgfr2,Met,12.5453,2960898,110180.0
566,Fgfr2,Egfr,14.2975,2960898,165955.0
567,Fgfr2,Kdr,17.9926,2960898,45631.0
568,Fgfr2,Epha7,16.3327,2960898,154368.0
569,Fgfr2,Kit,20.8376,2960898,81806.0
570,Fgfr2,Epha8,17.3307,2960898,27397.0
571,Smg5,Smg7,17.6265,26078,65651.0
572,Tsc2,Ralgapa1,12.6872,36814,218271.0
573,Tsc2,Ralgapa2,15.9428,36814,272465.0
574,Pten,Tmem266,7.0632,68663,111432.0
575,Pten,Tpte,22.1386,68663,87977.0
576,Pten,Hvcn1,8.92193,68663,35493.0
577,Pten,Tns1,6.77966,68663,214218.0
578,Pten,Tns3,7.30019,68663,233029.0
579,Macf1,Plec,27.265,337905,61600.0
580,Macf1,Actn2,19.7987,337905,71329.0
581,Macf1,Actn3,20.2222,337905,16693.0
582,Macf1,Mical2,14.5191,337905,187250.0
583,Macf1,Eppk1,10.5552,337905,31065.0
584,Macf1,Utrn,10.8455,337905,487177.0
585,Macf1,Drp2,9.88787,337905,52022.0
586,Macf1,Mical1,14.313,337905,10718.0
587,Macf1,Dtna,14.6113,337905,244580.0
588,Macf1,Dtnb,14.264,337905,209415.0
589,Macf1,Sptbn1,19.0436,337905,168780.0
590,Macf1,Sptbn5,8.14018,337905,44185.0
591,Macf1,Flnc,10.8951,337905,28627.0
592,Macf1,Flna,11.1825,337905,26359.0
593,Macf1,Pkhd1,6.84898,337905,560285.0
594,Macf1,Actn4,20.1717,337905,69092.0
595,Macf1,Sptb,18.9781,337905,130059.0
596,Macf1,Syne3,14.7692,337905,79876.0
597,Macf1,Smtnl2,13.5965,337905,22549.0
598,Macf1,Sptbn2,18.2998,337905,41193.0
599,Macf1,Dytn,18.2236,337905,64076.0
600,Macf1,Syne1,10.3194,337905,530565.0
601,Macf1,Gas2l3,8.93119,337905,35144.0
602,Macf1,Pkhd1l1,6.04848,337905,143875.0
603,Macf1,Dsp,21.2279,337905,47283.0
604,Macf1,Sptan1,11.1289,337905,65891.0
605,Macf1,Clmn,20.7224,337905,101959.0
606,Macf1,Dst,10.0687,337905,400436.0
607,Macf1,Gas2l2,8.25581,337905,7553.0
608,Macf1,Actn1,21.0762,337905,92824.0
609,Macf1,Syne2,9.73232,337905,292792.0
610,Macf1,Spta1,11.9669,337905,75674.0
611,Macf1,Sptbn4,16.3608,337905,91303.0
612,Macf1,Flnb,11.1453,337905,133631.0
613,Macf1,Dmd,9.51604,337905,2257271.0
614,Macf1,Mical3,12.6223,337905,199291.0
615,Lmna,Krt39,17.6349,29809,7224.0
616,Lmna,Krt75,22.323,29809,10559.0
617,Lmna,Krt26,17.7489,29809,9416.0
618,Lmna,Krt2,15.1344,29809,7480.0
619,Lmna,Krt24,17.7734,29809,5303.0
620,Lmna,Krt33a,21.2871,29809,5017.0
621,Lmna,Krt33b,20.0495,29809,6234.0
622,Lmna,Krt31,20.4327,29809,3905.0
623,Lmna,Krt81,24.1164,29809,4690.0
624,Lmna,Krt83,24.4259,29809,6382.0
625,Lmna,Krt86,23.4568,29809,6508.0
626,Lmna,Krt87,23.8384,29809,7766.0
627,Lmna,Krt25,17.713,29809,7435.0
628,Lmna,Krt7,24.5077,29809,19270.0
629,Lmna,Krt77,18.3566,29809,10974.0
630,Lmna,Krt71,21.5649,29809,9160.0
631,Lmna,Krt42,21.6814,29809,6989.0
632,Lmna,Krt72,20.9615,29809,10288.0
633,Lmna,Krt78,10.5805,29809,8286.0
634,Lmna,Krt34,21.1735,29809,4207.0
635,Lmna,Krt1,17.8964,29809,5368.0
636,Lmna,Krt82,22.093,29809,9453.0
637,Lmna,Krt9,11.1709,29809,6465.0
638,Lmna,Krt36,17.759,29809,3619.0
639,Lmna,Krt18,23.1678,29809,3847.0
640,Lmna,Krt90,23.7918,29809,10594.0
641,Lmna,Synm,7.23895,29809,29582.0
642,Lmna,Krt84,20.8955,29809,7794.0
643,Lmna,Des,25.5864,29809,8250.0
644,Lmna,Krt12,17.8645,29809,6593.0
645,Lmna,Krt5,21.0345,29809,5828.0
646,Lmna,Gm5478,20.0,29809,4360.0
647,Lmna,Krt79,21.6573,29809,10992.0
648,Lmna,Krt8,25.102,29809,7784.0
649,Lmna,Krt15,20.1754,29809,4170.0
650,Lmna,Krt13,19.9085,29809,4239.0
651,Lmna,Krt32,18.3223,29809,7426.0
652,Lmna,Krt76,18.1818,29809,8569.0
653,Lmna,Krt4,21.3333,29809,6200.0
654,Lmna,Krt73,22.0779,29809,9038.0
655,Lmna,Nes,3.86266,29809,9373.0
656,Lmna,Krt28,17.9654,29809,10031.0
657,Lmna,Bfsp2,17.7885,29809,55496.0
658,Lmna,Lmnb1,53.0612,29809,45611.0
659,Lmna,Krt40,17.7677,29809,5673.0
660,Lmna,Lmntd1,7.26392,29809,249185.0
661,Lmna,Vim,26.3948,29809,8899.0
662,Lmna,Krt35,18.6813,29809,4048.0
663,Lmna,Ina,23.9521,29809,10629.0
664,Lmna,Krt20,20.4176,29809,9747.0
665,Lmna,Krt23,19.9052,29809,15163.0
666,Lmna,Krt222,19.7279,29809,11324.0
667,Lmna,Gm49425,23.8659,29809,8253.0
668,Lmna,Gfap,27.2093,29809,13576.0
669,Lmna,Lmnb2,50.8943,29809,17042.0
670,Lmna,Krt17,22.6328,29809,4812.0
671,Lmna,Krt14,19.8347,29809,4386.0
672,Lmna,Krt16,20.2559,29809,2811.0
673,Lmna,Krt10,16.0428,29809,4110.0
674,Lmna,Krt6a,22.7848,29809,4397.0
675,Lmna,Krt6b,23.1047,29809,4264.0
676,Lmna,Gm5414,19.5652,29809,4160.0
677,Lmna,Krt27,18.3036,29809,5539.0
678,Lmna,Krt88,24.5614,29809,6163.0
679,Lmna,Nefm,15.0943,29809,42256.0
680,Lmna,Nefl,23.0203,29809,5232.0
681,Lmna,Krt19,20.8437,29809,7855.0
682,Lmna,Prph,24.0631,29809,3804.0
683,Lmna,Krt80,23.6726,29809,22718.0
684,Cdk8,Cdk4,36.6337,71644,4386.0
685,Cdk8,Cdk3,40.4605,71644,4284.0
686,Cdk8,Cdk1,41.4141,71644,17792.0
687,Cdk8,Cdk17,24.6654,71644,106196.0
688,Cdk8,Cdk16,25.2016,71644,11926.0
689,Cdk8,Cdk13,9.06684,71644,94782.0
690,Cdk8,Cdk14,24.0938,71644,616921.0
691,Cdk8,Cdkl2,21.1268,71644,37809.0
692,Cdk8,Cdk20,32.659,71644,9459.0
693,Cdk8,Cdkl4,33.0409,71644,54263.0
694,Cdk8,Cdk11b,16.8367,71644,25084.0
695,Cdk8,Cdkl5,12.6042,71644,222781.0
696,Cdk8,Cdk15,23.908,71644,96087.0
697,Cdk8,Cdkl3,18.0328,71644,85563.0
698,Cdk8,Cdk19,77.4451,71644,144254.0
699,Cdk8,Cdk6,34.3558,71644,189523.0
700,Cdk8,Cdk12,9.29919,71644,75445.0
701,Cdk8,Cdkl1,32.1023,71644,44419.0
702,Cdk8,Cdk7,35.2601,71644,28308.0
703,Cdk8,Cdk9,31.7204,71644,7292.0
704,Cdk8,Cdk18,27.051,71644,27447.0
705,Cdk8,Prpf4b,8.73883,71644,30762.0
706,Cdk8,Cdk2,34.9711,71644,7092.0
707,Cdk8,Cdk5,41.7808,71644,5289.0
708,Cdk8,Cdk10,33.6111,71644,7408.0
709,L3mbtl3,Phc2,8.94118,101601,98179.0
710,L3mbtl3,Samd7,10.1124,101601,20881.0
711,L3mbtl3,Phc1,7.72277,101601,22830.0
712,L3mbtl3,Sfmbt1,16.686,101601,107872.0
713,L3mbtl3,L3mbtl4,46.732,101601,506289.0
714,L3mbtl3,Phc3,7.95107,101601,70044.0
715,L3mbtl3,Scml2,11.9711,101601,175688.0
716,L3mbtl3,Scmh1,19.83,101601,124905.0
717,L3mbtl3,Scml4,13.2353,101601,100410.0
718,L3mbtl3,Samd11,8.69565,101601,9294.0
719,L3mbtl3,Mbtd1,22.3455,101601,61133.0
720,L3mbtl3,L3mbtl2,21.1096,101601,24426.0
721,L3mbtl3,L3mbtl1,38.6199,101601,31050.0
722,L3mbtl3,Samd1,11.1753,101601,2908.0
723,L3mbtl3,Samd13,26.4706,101601,40397.0
724,L3mbtl3,Sfmbt2,16.1026,101601,224743.0
725,Myo10,Myo19,27.9335,191148,31078.0
726,Myo10,Myo7a,21.7156,191148,68464.0
727,Myo10,Myo1b,28.4331,191148,166306.0
728,Myo10,Tmf1,17.5069,191148,26125.0
729,Myo10,Myh8,25.4001,191148,31510.0
730,Myo10,Ccdc158,17.5834,191148,67317.0
731,Myo10,Myo3a,20.2961,191148,275950.0
732,Myo10,Myo1d,29.7217,191148,297899.0
733,Myo10,Myh7b,24.678,191148,23095.0
734,Myo10,Myo1g,29.8828,191148,14417.0
735,Myo10,Myh11,22.2335,191148,96837.0
736,Myo10,Myh3,25.2577,191148,23991.0
737,Myo10,Myh1,25.2832,191148,24523.0
738,Myo10,Myh2,25.4377,191148,26490.0
739,Myo10,Myo1h,31.0212,191148,76191.0
740,Myo10,Myo15a,12.1333,191148,59030.0
741,Myo10,Myo1c,30.5738,191148,23406.0
742,Myo10,Myh6,25.6966,191148,25006.0
743,Myo10,Myo16,15.2684,191148,480831.0
744,Myo10,Myo3b,22.6557,191148,390072.0
745,Myo10,Myh9,22.398,191148,81588.0
746,Myo10,Myh13,25.5418,191148,49928.0
747,Myo10,Myo1a,30.1055,191148,15770.0
748,Myo10,Myo1e,29.9006,191148,192416.0
749,Myo10,Myo7b,21.9593,191148,77727.0
750,Myo10,Myh4,25.3739,191148,22417.0
751,Myo10,Cgnl1,14.0324,191148,145093.0
752,Myo10,Cgn,17.5336,191148,26450.0
753,Myo10,Myo18a,14.8344,191148,102734.0
754,Myo10,Myo1f,29.6903,191148,52057.0
755,Myo10,Myh10,22.156,191148,125073.0
756,Myo10,Myh14,20.6099,191148,65040.0
757,Myo10,Myh15,21.8182,191148,141618.0
758,Myo10,Ccdc102a,25.6831,191148,15229.0
759,Myo10,Myo9a,15.7355,191148,177970.0
760,Myo10,Myh7,25.7364,191148,23942.0
761,Myo10,Myo5a,21.4016,191148,152673.0
762,Myo10,Myo5b,21.3666,191148,330557.0
763,Myo10,Myo9b,17.8571,191148,87999.0
764,Myo10,Myo5c,21.6992,191148,73431.0
765,Myo10,Myo18b,12.6296,191148,207486.0
766,Myo10,Myo6,24.1886,191148,146698.0
767,Apc,Apc2,39.036,101628,22286.0
768,Jmjd1c,Hr,25.5987,160201,21336.0
769,Jmjd1c,Kdm3b,35.0738,160201,61613.0
770,Jmjd1c,Kdm3a,36.8103,160201,44018.0
771,Zfp423,Zfp462,10.1403,297785,138515.0
772,Zfp423,Zbtb39,14.7472,297785,7811.0
773,Zfp423,Zfp786,16.3449,297785,11601.0
774,Zfp423,Zfp445,13.1846,297785,21477.0
775,Zfp423,Zfp521,62.7002,297785,285774.0
776,Zfp423,Zfp597,18.1384,297785,26240.0
777,Sulf1,Galns,21.7308,168915,33221.0
778,Sulf1,Gns,39.7059,168915,32159.0
779,Sulf1,Sgsh,18.5259,168915,12111.0
780,Sulf1,Ids,18.1159,168915,22015.0
781,Sulf1,Arsg,18.4762,168915,99956.0
782,Sulf1,Arsi,17.801,168915,6781.0
783,Sulf1,Arsa,20.1581,168915,4949.0
784,Sulf1,Arsb,20.0375,168915,171386.0
785,Sulf1,Arsk,17.8058,168915,38238.0
786,Sulf1,Sulf2,62.7429,168915,82574.0
787,Sulf1,Arsj,18.2274,168915,76691.0
788,Nmt1,Nmt2,69.1871,40722,44665.0
789,Raf1,Ripk1,11.4329,58568,34784.0
790,Raf1,Ksr2,14.7213,58568,361032.0
791,Raf1,Ripk3,16.2551,58568,3870.0
792,Raf1,Map3k9,10.7273,58568,60165.0
793,Raf1,Ripk2,13.1725,58568,40914.0
794,Raf1,Map3k12,11.9369,58568,19418.0
795,Raf1,Tnni3k,15.2278,58568,269116.0
796,Raf1,Tesk1,14.8325,58568,6125.0
797,Raf1,Map3k11,13.5294,58568,14123.0
798,Raf1,Map3k13,10.219,58568,139093.0
799,Raf1,Map3k20,10.3491,58568,156973.0
800,Raf1,Araf,61.755,58568,62705.0
801,Raf1,Mos,18.3673,58568,1448.0
802,Raf1,Mlkl,14.4068,58568,26380.0
803,Raf1,Limk1,17.9289,58568,32559.0
804,Raf1,Ksr1,15.4639,58568,132967.0
805,Raf1,Map3k10,11.9958,58568,18223.0
806,Raf1,Braf,45.7711,58568,122226.0
807,Raf1,Map3k21,11.2774,58568,36990.0
808,Raf1,Ilk,20.1327,58568,6333.0
809,Raf1,Tesk2,15.0877,58568,85008.0
810,Raf1,Limk2,17.7116,58568,64933.0
811,Raf1,Lrrk2,6.33162,58568,142945.0
812,Trim71,Trim46,11.8577,57236,12132.0
813,Trim71,Trim68,14.6392,57236,9745.0
814,Trim71,Trim56,10.4905,57236,10565.0
815,Trim71,Trim16,11.8705,57236,30577.0
816,Trim71,Trim32,10.687,57236,11252.0
817,Trim71,Trim21,16.4502,57236,7565.0
818,Trim71,Trim13,14.4963,57236,7699.0
819,Trim71,Trim11,16.9772,57236,13365.0
820,Trim71,Trim61,13.449,57236,5536.0
821,Trim71,Trim60,12.8755,57236,19277.0
822,Trim71,Trim7,15.6863,57236,26069.0
823,Trim71,Trim34a,14.0206,57236,17777.0
824,Trim71,Trim34b,14.0206,57236,7438.0
825,Trim71,Trim58,16.701,57236,11939.0
826,Trim71,Trim80,9.61539,57236,7725.0
827,Trim71,Trim10,16.5644,57236,8259.0
828,Trim71,Trim62,17.0526,57236,27748.0
829,Trim71,Rnf135,12.7098,57236,15906.0
830,Trim71,Trim55,11.7431,57236,47947.0
831,Trim71,Trim54,16.9399,57236,20918.0
832,Trim71,Trim39,15.7258,57236,13374.0
833,Trim71,Trim29,9.19932,57236,25267.0
834,Trim71,Trim43b,14.1573,57236,8211.0
835,Trim71,Trim43a,14.382,57236,7928.0
836,Trim71,Trim43c,14.3498,57236,9026.0
837,Trim71,Mefv,2.59901,57236,10879.0
838,Trim71,Trim35,15.1163,57236,14393.0
839,Trim71,Trim17,16.9811,57236,18413.0
840,Trim71,Pml,7.11864,57236,31710.0
841,Trim71,Triml1,13.8298,57236,11679.0
842,Trim71,Trim69,16.2,57236,18327.0
843,Trim71,Trim25,11.041,57236,20917.0
844,Trim71,Trim44,9.56522,57236,107709.0
845,Trim71,Trim38,15.9236,57236,21615.0
846,Trim71,Trim9,7.34394,57236,103081.0
847,Trim71,Trim67,7.16146,57236,41621.0
848,Trim71,Bspry,11.9342,57236,17245.0
849,Trim71,Mid2,8.25175,57236,103116.0
850,Trim71,Trim40,16.2602,57236,8525.0
851,Trim71,Trim42,8.02213,57236,20396.0
852,Trim71,Trim12a,13.8047,57236,15572.0
853,Trim71,Trim5,12.0724,57236,24708.0
854,Trim71,Trim12c,12.0724,57236,14608.0
855,Trim71,Trim30a,11.8952,57236,56168.0
856,Trim71,Trim30d,11.8712,57236,37835.0
857,Trim71,Trim30c,12.0858,57236,18772.0
858,Trim71,Trim30b,17.2414,57236,14502.0
859,Trim71,Trim15,13.0137,57236,6519.0
860,Trim71,Trim37,8.53278,57236,93606.0
861,Trim71,Trim24,6.85062,57236,95485.0
862,Trim71,Trim8,10.1633,57236,15146.0
863,Trim71,Trim45,9.64333,57236,14718.0
864,Trim71,Trim47,12.6168,57236,21458.0
865,Trim71,Trim2,32.3377,57236,146438.0
866,Trim71,Trim26,13.211,57236,22264.0
867,Trim71,Trim28,7.67386,57236,31921.0
868,Trim71,Trim63,18.0282,57236,14509.0
869,Trim71,Trim36,11.2483,57236,47307.0
870,Trim71,Trim31,11.8343,57236,12096.0
871,Trim71,Trim14,13.1818,57236,42360.0
872,Trim71,Trim27,15.9844,57236,15279.0
873,Trim71,Trim75,14.7752,57236,6947.0
874,Trim71,Triml2,15.3302,57236,13340.0
875,Trim71,Trim66,4.09226,57236,59128.0
876,Trim71,Trim50,14.2562,57236,14710.0
877,Trim71,Trim3,34.4086,57236,29108.0
878,Trim71,Mid1,8.52941,57236,320537.0
879,Trim71,Rnf39,17.6136,57236,5068.0
880,Trim71,Trim6,13.7295,57236,16359.0
881,Trim71,Trim33,6.40351,57236,79482.0
882,Trim71,Trim52,7.29614,57236,29661.0
883,Trim71,Trim41,12.381,57236,10949.0
884,Trim71,Trim65,18.5824,57236,9282.0
885,Trim71,Trim72,14.8847,57236,7084.0
886,Usp9x,Usp9y,83.1768,101830,160821.0
887,Usp9x,Usp8,16.3153,101830,51969.0
888,Usp9x,Usp51,18.7595,101830,2947.0
889,Usp9x,Usp1,11.9898,101830,11733.0
890,Usp9x,Usp22,21.1429,101830,23270.0
891,Usp9x,Usp16,13.9394,101830,28814.0
892,Usp9x,Usp5,7.57576,101830,14465.0
893,Usp9x,Usp32,11.3466,101830,155719.0
894,Usp9x,Usp2,20.0323,101830,28606.0
895,Usp9x,Usp45,13.1611,101830,70716.0
896,Usp9x,Usp19,12.518,101830,11735.0
897,Usp9x,Usp34,6.44087,101830,183665.0
898,Usp9x,Usp7,11.1986,101830,102713.0
899,Usp9x,Usp48,12.1673,101830,64782.0
900,Usp9x,Usp11,14.9837,101830,16633.0
901,Usp9x,Usp40,14.8178,101830,63432.0
902,Usp9x,Usp27x,21.6895,101830,4556.0
903,Usp9x,Usp21,17.4912,101830,6045.0
904,Usp9x,Usp33,15.4015,101830,47139.0
905,Usp9x,Usp28,11.2274,101830,57142.0
906,Usp9x,Usp49,18.1022,101830,56048.0
907,Usp9x,Usp4,16.0083,101830,44692.0
908,Usp9x,Usp35,15.9564,101830,22640.0
909,Usp9x,Usp17ld,17.9817,101830,2768.0
910,Usp9x,Usp17lc,17.7982,101830,4808.0
911,Usp9x,Usp17le,17.5277,101830,9421.0
912,Usp9x,Usp17la,17.6806,101830,5658.0
913,Usp9x,Usp17lb,19.2308,101830,2346.0
914,Usp9x,Usp44,18.5654,101830,26533.0
915,Usp9x,Usp43,11.8375,101830,67630.0
916,Usp9x,Usp24,10.5042,101830,125109.0
917,Usp9x,Usp37,11.6445,101830,108773.0
918,Usp9x,Usp14,18.8641,101830,52053.0
919,Usp9x,Usp47,17.3692,101830,88157.0
920,Usp9x,Usp50,22.3077,101830,74374.0
921,Usp9x,Usp31,11.0119,101830,65232.0
922,Usp9x,Usp13,6.99301,101830,120525.0
923,Usp9x,Usp38,15.2591,101830,34195.0
924,Usp9x,Usp42,11.1027,101830,21955.0
925,Usp9x,Usp15,15.6983,101830,91989.0
926,Usp9x,Usp29,10.5869,101830,236641.0
927,Usp9x,Usp26,11.6168,101830,47274.0
928,Usp9x,Usp10,16.3934,101830,47200.0
929,Usp9x,Usp3,20.1923,101830,78505.0
930,Usp9x,Usp30,17.795,101830,59259.0
931,Usp9x,Usp36,13.1148,101830,30593.0
932,Usp9x,Usp20,14.738,101830,41307.0
933,Usp9x,Usp18,22.5543,101830,25011.0
934,Usp9x,Usp25,10.7556,101830,103074.0
935,Zfp281,Patz1,12.8093,5152,20209.0
936,Zfp281,Maz,15.0101,5152,4907.0
937,Zfp281,Zbtb45,9.61539,5152,6136.0
938,Zfp281,Zfp143,12.2257,5152,34177.0
939,Zfp281,Prdm14,9.98217,5152,13706.0
940,Zfp281,Snai1,15.5303,5152,4619.0
941,Zfp281,Zbtb1,7.15287,5152,26684.0
942,Zfp281,Zbtb20,7.01754,5152,766721.0
943,Zfp281,Prdm6,8.72483,5152,112324.0
944,Zfp281,Prdm1,8.8785,5152,91324.0
945,Zfp281,Zbtb18,9.03955,5152,8413.0
946,Zfp281,Zfp296,11.6854,5152,3369.0
947,Zfp281,Zfp653,9.47031,5152,15965.0
948,Zfp281,Zbtb32,8.3871,5152,9228.0
949,Zfp281,Mtf1,13.7778,5152,47696.0
950,Zfp281,Hic1,9.82265,5152,4954.0
951,Zfp281,Zfp91,9.61539,5152,29106.0
952,Zfp281,Snai3,15.331,5152,6525.0
953,Zfp281,Snai2,16.3569,5152,3533.0
954,Zfp281,Zfp692,10.5461,5152,7558.0
955,Zfp281,Zfp683,12.2271,5152,5158.0
956,Zfp281,Zfp451,6.72348,5152,53050.0
957,Zfp281,Zfp575,22.5941,5152,3803.0
958,Zfp281,Scrt1,11.7816,5152,6296.0
959,Zfp281,Scrt2,11.8971,5152,14273.0
960,Zfp281,Zbtb42,11.6667,5152,3919.0
961,Zfp281,Zfp362,14.5933,5152,32957.0
962,Zfp281,Zfp148,33.2494,5152,123527.0
963,Zfp281,Zfp276,10.9121,5152,15550.0
964,Zfp281,Zbtb16,10.5498,5152,181925.0
965,Zfp281,Vezf1,16.0232,5152,16450.0
966,Zfp281,Hic2,10.0162,5152,29858.0
967,Zfp281,Zfp384,10.9589,5152,28725.0
968,Zfp281,Zbtb7c,10.3393,5152,328386.0
969,Zfp281,Prdm10,8.19113,5152,101185.0
970,Zfp281,Zfp410,12.9707,5152,26871.0
971,Zfp281,Zfp523,13.3803,5152,28757.0
972,Aff3,Aff2,35.9277,487629,507743.0
973,Aff3,Aff4,34.9138,487629,70997.0
974,Aff3,Aff1,29.4454,487629,162948.0
975,Nmnat2,Nmnat1,35.7895,164263,17630.0
976,Nmnat2,Nmnat3,44.0816,164263,133003.0
977,Jarid2,Kdm5d,13.4367,192169,58998.0
978,Jarid2,Kdm5c,13.6422,192169,41515.0
979,Jarid2,Kdm5b,13.0829,192169,75114.0
980,Jarid2,Kdm4d,19.4118,192169,37934.0
981,Jarid2,Kdm5a,12.1302,192169,80450.0
982,Jarid2,Kdm4c,9.67742,192169,163363.0
983,Jarid2,Kdm4b,9.48435,192169,76808.0
984,Jarid2,Kdm4a,9.30451,192169,43086.0
